SchoolYear,RCDTS,School,Enrollment,FAEnrollment,iepp,,eavpp,doepp,ALLCourses,FACourses,ALLTeachers,FATeachers,ALLTeachersCalc,FATeachersCalc
2017,050160210042015,Walt Whitman Elem School,527,519,9689.00,,259199.00,16571.00,4184,1042,32,2,34,4
2017,050160230021002,MacArthur Middle School,546,525,7637.00,,325617.00,13291.00,5479,1080,39,4,40,5
2017,050160230022001,Dwight D Eisenhower Elem School,304,171,7637.00,,325617.00,13291.00,1607,344,17,2,19,4
2017,050160230022004,Betsy Ross Elem School,386,386,7637.00,,325617.00,13291.00,2933,780,25,4,27,6
2017,050160230022005,Anne Sullivan Elem School,306,306,7637.00,,325617.00,13291.00,2494,618,25,5,28,8
2017,050160250021014,South Middle School,902,859,7734.00,,311246.00,12610.00,12104,2101,56,3,56,3
2017,050160250021015,Thomas Middle School,968,932,7734.00,,311246.00,12610.00,12950,2172,58,3,61,6
2017,050160250022002,Dryden Elem School,494,435,7734.00,,311246.00,12610.00,3682,812,31,4,36,9
2017,050160250022004,Greenbrier Elem School,278,224,7734.00,,311246.00,12610.00,2001,448,20,2,21,3
2017,050160250022005,Ivy Hill Elem School,612,467,7734.00,,311246.00,12610.00,4205,934,36,4,38,6
2017,050160250022009,Olive-Mary Stitt School,584,491,7734.00,,311246.00,12610.00,4333,982,38,4,39,5
2017,050160250022011,Patton Elem School,437,379,7734.00,,311246.00,12610.00,3248,734,26,2,26,2
2017,050160250022016,Westgate Elem School,597,508,7734.00,,311246.00,12610.00,4426,1016,36,5,39,8
2017,050160250022018,Windsor Elementary School,513,420,7734.00,,311246.00,12610.00,3732,838,36,3,37,4
2017,050160260021006,River Trails Middle School,451,404,10004.00,,357130.00,16536.00,5942,752,41,4,42,5
2017,050160260022001,Euclid Elem School,481,481,10004.00,,357130.00,16536.00,4306,1034,43,3,44,4
2017,050160260022003,Indian Grove Elem School,532,532,10004.00,,357130.00,16536.00,4468,1122,39,3,44,8
2017,050160270021005,Wood Oaks Jr High School,425,407,12841.00,,661618.00,20615.00,4160,904,37,4,42,9
2017,050160270022002,Hickory Point Elem School,403,276,12841.00,,661618.00,20615.00,1234,552,25,2,27,4
2017,050160270022004,Shabonee School,416,413,12841.00,,661618.00,20615.00,1847,1004,27,5,34,12
2017,050160280021004,Northbrook Junior High School,633,604,13447.00,,700661.00,20051.00,8902,1537,58,3,59,4
2017,050160280022002,Greenbriar Elem School,418,417,13447.00,,700661.00,20051.00,3259,834,31,2,34,4
2017,050160280022003,Meadowbrook Elem School,389,380,13447.00,,700661.00,20051.00,3100,762,30,3,31,4
2017,050160280022006,Westmoor Elem School,324,311,13447.00,,700661.00,20051.00,2624,622,26,2,29,5
2017,050160290022001,Middlefork Primary School,194,192,16494.00,,893427.00,24485.00,1152,192,12,1,12,1
2017,050160290022002,Sunset Ridge Elem School,262,240,16494.00,,893427.00,24485.00,2156,522,28,4,29,5
2017,050160300021001,Maple School,400,94,10453.00,,602891.00,18288.00,2082,100,28,3,28,3
2017,050160300022002,Willowbrook Elem School,363,333,10453.00,,602891.00,18288.00,2831,666,25,2,25,2
2017,050160300022003,Wescott Elementary School,383,372,10453.00,,602891.00,18288.00,3380,744,23,2,24,3
2017,050160310021001,Field School,297,171,9502.00,,608095.00,15752.00,2392,353,30,3,32,4
2017,050160310022002,Henry Winkelman Elem School,582,573,9502.00,,608095.00,15752.00,4328,1146,32,3,32,3
2017,050160340041006,Attea Middle School,897,890,8193.00,,357824.00,13013.00,8952,2130,61,5,65,8
2017,050160340041007,Springman Middle School,897,886,8193.00,,357824.00,13013.00,8832,2117,64,5,67,7
2017,050160340042001,Glen Grove Elem School,529,523,8193.00,,357824.00,13013.00,5387,1783,31,5,35,9
2017,050160340042002,Henking Elem School,466,463,8193.00,,357824.00,13013.00,3030,1119,29,5,33,9
2017,050160340042003,Hoffman Elem School,567,565,8193.00,,357824.00,13013.00,5677,1920,37,7,41,11
2017,050160340042004,Lyon Elem School,478,470,8193.00,,357824.00,13013.00,3776,1276,24,3,24,3
2017,050160340042005,Pleasant Ridge Elem School,538,533,8193.00,,357824.00,13013.00,5307,1789,33,5,36,8
2017,050160340042008,Westbrook Elementary School,423,408,8193.00,,357824.00,13013.00,3152,1120,22,3,25,6
2017,050160350021001,Central School,564,526,10184.00,,627017.00,17472.00,6689,1373,58,5,60,7
2017,050160350022001,West School,253,253,10184.00,,627017.00,17472.00,1265,506,16,2,18,4
2017,050160350022002,South Elem School,366,363,10184.00,,627017.00,17472.00,1832,726,25,2,28,4
2017,050160360021005,Carleton W Washburne School,453,374,11715.00,,735528.00,20578.00,9377,878,41,6,49,13
2017,050160360022001,Crow Island Elem School,383,0,11715.00,,735528.00,20578.00,1340,0,19,0,19,0
2017,050160360022002,Greeley Elem School,227,1,11715.00,,735528.00,20578.00,811,2,13,0,13,0
2017,050160360022003,Hubbard Woods Elem School,254,0,11715.00,,735528.00,20578.00,889,0,13,0,13,0
2017,050160360022004,The Skokie School,401,398,11715.00,,735528.00,20578.00,4327,1215,44,6,48,10
2017,050160370021001,Marie Murphy School,260,259,10291.00,,647427.00,19576.00,2690,1038,28,6,31,9
2017,050160370022003,Avoca West Elem School,472,471,10291.00,,647427.00,19576.00,7077,1575,39,7,41,9
2017,050160380022001,The Joseph Sears School,477,427,12987.00,,617746.00,21703.00,4466,813,50,6,52,8
2017,050160390021008,Wilmette Junior High School,865,846,8886.00,,439277.00,14804.00,13764,3435,69,9,76,16
2017,050160390022002,Central Elem School,489,420,8886.00,,439277.00,14804.00,4056,840,30,2,31,3
2017,050160390022003,Harper Elem School,428,359,8886.00,,439277.00,14804.00,3511,718,25,2,26,3
2017,050160390022005,McKenzie Elem School,479,394,8886.00,,439277.00,14804.00,3898,790,26,2,29,5
2017,050160390022006,Romona Elem School,484,413,8886.00,,439277.00,14804.00,4015,830,30,2,30,2
2017,050160390022007,Highcrest Middle School,887,881,8886.00,,439277.00,14804.00,9553,3554,75,10,81,16
2017,050160540041001,Jane Addams JHS,732,478,8887.00,,319883.00,13417.00,5926,739,50,4,52,6
2017,050160540041012,Robert Frost JHS,665,470,8887.00,,319883.00,13417.00,5558,778,38,4,39,5
2017,050160540041018,Dwight D Eisenhower JHS,639,451,8887.00,,319883.00,13417.00,5241,723,37,2,39,4
2017,050160540041019,Margaret Mead JHS,613,368,8887.00,,319883.00,13417.00,4774,548,37,4,37,4
2017,050160540041020,Helen Keller JHS,565,360,8887.00,,319883.00,13417.00,4453,528,34,3,37,5
2017,050160540042002,Buzz Aldrin Elem School,604,316,8887.00,,319883.00,13417.00,3206,560,36,6,37,7
2017,050160540042003,Neil Armstrong Elem School,512,225,8887.00,,319883.00,13417.00,2662,424,31,3,33,5
2017,050160540042005,Campanelli Elem School,551,312,8887.00,,319883.00,13417.00,2949,544,36,6,38,8
2017,050160540042006,Winston Churchill Elem School,564,329,8887.00,,319883.00,13417.00,3165,618,29,4,31,6
2017,050160540042007,Michael Collins Elem School,717,409,8887.00,,319883.00,13417.00,3922,732,38,6,38,6
2017,050160540042008,Everett Dirksen Elementary Sch,478,276,8887.00,,319883.00,13417.00,2589,479,25,3,25,3
2017,050160540042009,Thomas Dooley Elem School,463,281,8887.00,,319883.00,13417.00,2606,532,27,4,27,4
2017,050160540042010,Fairview Elem School,591,319,8887.00,,319883.00,13417.00,3189,571,32,5,32,5
2017,050160540042011,Anne Fox Elem School,438,241,8887.00,,319883.00,13417.00,2359,431,28,3,28,3
2017,050160540042013,Hanover Highlands Elem School,508,291,8887.00,,319883.00,13417.00,2623,509,33,8,35,10
2017,050160540042015,Nathan Hale Elem School,447,256,8887.00,,319883.00,13417.00,2320,452,26,4,28,6
2017,050160540042018,Lakeview Elem School,697,268,8887.00,,319883.00,13417.00,2788,481,34,6,36,8
2017,050160540042019,MacArthur International Spanish A,,,8887.00,,319883.00,13417.00,2368,450,,,,
2017,050160540042019,MacArthur International Spanish Academy,430,255,8887.00,,319883.00,13417.00,,,27,4,28,5
2017,050160540042022,John Muir Literacy Academy,499,263,8887.00,,319883.00,13417.00,2612,474,30,5,31,6
2017,050160540042023,Adolph Link Elem School,628,351,8887.00,,319883.00,13417.00,3368,610,36,7,36,7
2017,050160540042026,Albert Einstein Elem School,508,264,8887.00,,319883.00,13417.00,2696,469,38,5,38,5
2017,050160540042027,Hoover Math and Science Academy,763,416,8887.00,,319883.00,13417.00,4105,734,38,4,38,4
2017,050160540042028,Adlai Stevenson Elem School,515,281,8887.00,,319883.00,13417.00,2708,506,29,4,29,4
2017,050160540042029,Frederick Nerge Elem School,657,381,8887.00,,319883.00,13417.00,3586,669,33,4,35,5
2017,050160540042030,Enders-Salk Elem School,416,229,8887.00,,319883.00,13417.00,2203,401,26,4,27,5
2017,050160540042031,Elizabeth Blackwell Elem School,502,277,8887.00,,319883.00,13417.00,2747,513,28,3,28,3
2017,050160540042032,Lincoln Prairie School,389,292,8887.00,,319883.00,13417.00,2600,665,27,3,28,4
2017,050160570021004,Lincoln Middle School,729,704,6115.00,,273792.00,10663.00,8243,1551,47,4,52,7
2017,050160570022002,Fairview Elem School,566,566,6115.00,,273792.00,10663.00,2429,1185,28,4,31,7
2017,050160570022005,Lions Park Elem School,458,457,6115.00,,273792.00,10663.00,2009,998,24,4,27,7
2017,050160570022008,Westbrook Early Learning Cntr,472,234,6115.00,,273792.00,10663.00,1281,448,17,2,17,2
2017,050160590041010,Grove Jr High School,979,605,8115.00,,390586.00,13898.00,6880,666,64,6,70,11
2017,050160590041012,Holmes Jr High School,545,268,8115.00,,390586.00,13898.00,3745,409,38,4,42,8
2017,050160590041016,Friendship Jr High School,692,607,8115.00,,390586.00,13898.00,6251,924,50,4,52,6
2017,050160590042001,Brentwood Elem School,467,456,8115.00,,390586.00,13898.00,3087,467,24,1,25,1
2017,050160590042002,Adm Richard E Byrd Elem School,402,395,8115.00,,390586.00,13898.00,3015,398,20,1,20,1
2017,050160590042003,Clearmont Elem School,421,415,8115.00,,390586.00,13898.00,2887,417,25,2,25,2
2017,050160590042006,Devonshire School,471,468,8115.00,,390586.00,13898.00,3030,475,26,1,27,2
2017,050160590042008,Forest View Elem School,478,463,8115.00,,390586.00,13898.00,3074,486,25,1,26,2
2017,050160590042009,Robert Frost Elem School,416,409,8115.00,,390586.00,13898.00,2534,411,24,2,24,2
2017,050160590042014,John Jay Elem School,368,360,8115.00,,390586.00,13898.00,2956,366,20,1,22,3
2017,050160590042016,Juliette Low Elem School,447,437,8115.00,,390586.00,13898.00,2684,453,29,2,30,3
2017,050160590042018,Rupley Elem School,463,440,8115.00,,390586.00,13898.00,2730,447,33,2,33,2
2017,050160590042019,Salt Creek Elem School,444,440,8115.00,,390586.00,13898.00,3781,715,26,1,27,2
2017,050160590042020,Ridge Family Center for Learning,270,263,8115.00,,390586.00,13898.00,1647,263,16,1,16,1
2017,050160620041001,Algonquin Middle School,695,694,10140.00,,356575.00,16578.00,14335,2433,46,6,49,9
2017,050160620041003,Chippewa Middle School,705,704,10140.00,,356575.00,16578.00,14749,2459,55,5,58,7
2017,050160620042001,Iroquois Community School,489,440,10140.00,,356575.00,16578.00,8722,2334,24,4,26,6
2017,050160620042002,Central Elem School,311,265,10140.00,,356575.00,16578.00,7737,2494,20,6,21,7
2017,050160620042004,Cumberland Elem School,333,257,10140.00,,356575.00,16578.00,8369,2601,27,5,29,7
2017,050160620042005,Forest Elem School,356,298,10140.00,,356575.00,16578.00,8565,2783,28,7,29,8
2017,050160620042008,North Elementary School,559,484,10140.00,,356575.00,16578.00,12943,4183,35,6,36,7
2017,050160620042009,Orchard Place Elem School,314,276,10140.00,,356575.00,16578.00,7598,2483,25,5,25,5
2017,050160620042010,Plainfield Elem School,345,294,10140.00,,356575.00,16578.00,8351,2696,26,7,27,8
2017,050160620042011,South Elem School,239,213,10140.00,,356575.00,16578.00,5971,1963,17,5,18,6
2017,050160620042012,Terrace Elem School,239,216,10140.00,,356575.00,16578.00,5961,1908,19,2,19,2
2017,050160630021003,Gemini Jr High School,786,729,7498.00,,300406.00,12443.00,8696,1133,49,5,54,7
2017,050160630022006,V H Nelson Elem School,604,529,7498.00,,300406.00,12443.00,4034,1072,35,6,39,10
2017,050160630022008,Stevenson School,469,390,7498.00,,300406.00,12443.00,3189,810,23,2,24,3
2017,050160630022009,Mark Twain Elem School,375,319,7498.00,,300406.00,12443.00,2529,651,19,2,20,3
2017,050160630022010,Washington Elem School,295,252,7498.00,,300406.00,12443.00,1957,508,17,2,18,3
2017,050160630022011,Melzer School,362,321,7498.00,,300406.00,12443.00,2465,657,16,2,17,3
2017,050160630022012,Apollo Elem School,583,495,7498.00,,300406.00,12443.00,4056,1101,29,4,31,5
2017,050160640041006,Emerson Middle School,831,777,9898.00,,340462.00,15613.00,13094,1572,69,7,74,12
2017,050160640041007,Lincoln Middle School,719,652,9898.00,,340462.00,15613.00,11154,1271,57,4,63,10
2017,050160640042001,George B Carpenter Elem School,466,466,9898.00,,340462.00,15613.00,4462,932,31,3,33,5
2017,050160640042004,Eugene Field Elem School,673,673,9898.00,,340462.00,15613.00,6390,1343,42,4,42,4
2017,050160640042005,Franklin Elementary School,524,523,9898.00,,340462.00,15613.00,5044,1046,35,3,37,5
2017,050160640042011,Theodore Roosevelt Elem School,682,681,9898.00,,340462.00,15613.00,6549,1362,42,5,44,7
2017,050160640042012,George Washington Elem School,638,638,9898.00,,340462.00,15613.00,6126,1272,39,5,43,8
2017,050160650041002,Chute Middle School,627,624,8519.00,,342036.00,14150.00,5466,1918,53,9,58,14
2017,050160650041007,Haven Middle School,846,842,8519.00,,342036.00,14150.00,8535,3632,66,10,71,15
2017,050160650041012,Nichols Middle School,740,728,8519.00,,342036.00,14150.00,7319,3116,55,9,67,16
2017,050160650042004,Dawes Elementary School,395,394,8519.00,,342036.00,14150.00,3438,1320,27,4,29,6
2017,050160650042005,Dewey Elem School,558,558,8519.00,,342036.00,14150.00,4612,1691,35,7,39,11
2017,050160650042009,Lincoln Elem School,554,554,8519.00,,342036.00,14150.00,4485,1683,33,5,41,13
2017,050160650042010,Lincolnwood Elem School,412,412,8519.00,,342036.00,14150.00,3320,1245,25,3,25,3
2017,050160650042014,Oakton Elem School,434,433,8519.00,,342036.00,14150.00,3787,1455,30,3,32,5
2017,050160650042015,Orrington Elem School,420,420,8519.00,,342036.00,14150.00,3368,1263,24,3,24,3
2017,050160650042019,Walker Elem School,398,398,8519.00,,342036.00,14150.00,3199,1200,24,4,26,6
2017,050160650042020,Washington Elem School,555,555,8519.00,,342036.00,14150.00,4760,1686,30,3,34,7
2017,050160650042021,Willard Elem School,543,543,8519.00,,342036.00,14150.00,4496,1644,31,5,34,8
2017,050160650042022,Dr ML King Jr Literary & Fine Art,,,8519.00,,342036.00,14150.00,5936,2533,,,,
2017,050160650042022,Dr ML King Jr Literary & Fine Arts Sch,589,589,8519.00,,342036.00,14150.00,,,44,9,49,14
2017,050160650042023,Kingsley Elementary School,389,389,8519.00,,342036.00,14150.00,3120,1170,25,5,28,5
2017,050160650042024,Dr Bessie Rhodes Sch Global Studi,,,8519.00,,342036.00,14150.00,3347,1169,,,,
2017,050160650042024,Dr Bessie Rhodes Sch Global Studies,370,369,8519.00,,342036.00,14150.00,,,26,4,26,4
2017,050160670021002,Golf Middle School,290,289,7673.00,,400360.00,13243.00,3623,1208,16,1,16,1
2017,050160670022003,Hynes Elem School,351,16,7673.00,,400360.00,13243.00,829,17,16,1,17,2
2017,050160680021002,Old Orchard Jr High School,687,664,9336.00,,493110.00,15358.00,8110,1777,55,5,58,8
2017,050160680022001,Devonshire Elem School,379,376,9336.00,,493110.00,15358.00,1671,756,26,2,27,3
2017,050160680022004,Jane Stenson School,393,392,9336.00,,493110.00,15358.00,1774,810,26,2,27,3
2017,050160680022005,Highland Elementary School,422,419,9336.00,,493110.00,15358.00,1862,866,27,2,28,3
2017,050160690021003,Lincoln Jr High School,559,495,6759.00,,224578.00,12181.00,4137,872,44,5,46,7
2017,050160690022001,Thomas Edison Elem School,582,555,6759.00,,224578.00,12181.00,4477,1115,39,2,42,5
2017,050160690022004,Madison Elem School,550,540,6759.00,,224578.00,12181.00,4180,1293,35,22,35,22
2017,050160700022003,Park View Elem School,893,856,8862.00,,334604.00,13628.00,9381,1443,,,,
2017,050160710022001,Clarence E Culver School,557,553,9851.00,,775446.00,15807.00,5771,1196,38,4,42,7
2017,050160720022002,Fairview South Elementary School,720,144,9523.00,,625566.00,16142.00,5524,144,47,1,47,1
2017,050160730022001,East Prairie Elem School,495,474,8697.00,,300819.00,13749.00,7873,1476,37,7,39,8
2017,050160735021003,Oliver McCracken Middle School,393,385,8460.00,,267726.00,16050.00,3648,837,31,3,33,4
2017,050160735022002,John Middleton Elem School,537,537,8460.00,,267726.00,16050.00,6410,1742,43,4,43,4
2017,050160735022003,Elizabeth Meyer School,95,95,8460.00,,267726.00,16050.00,1031,204,8,1,8,1
2017,050160740021001,Lincoln Hall Middle School,420,15,10540.00,,510650.00,16966.00,254,18,19,2,19,2
2017,050160740022003,Rutledge Hall Elem School,412,404,10540.00,,510650.00,16966.00,4373,939,21,4,22,5
2017,050160740022004,Todd Hall Elem School,345,336,10540.00,,510650.00,16966.00,3437,669,18,1,19,2
2017,050162020170001,Evanston Twp High School,4087,1502,11746.00,,815873.00,21939.00,52653,2757,254,17,262,23
2017,050162030170001,New Trier Township H S Winnetka,2986,1240,14927.00,,1187592.00,23571.00,42598,3629,264,25,282,38
2017,050162030170002,New Trier Township H S Northfield,2172,349,14927.00,,1187592.00,23571.00,15437,779,116,10,124,16
2017,050162070170001,Maine East High School,2003,888,12805.00,,668575.00,19475.00,25969,2025,161,14,170,18
2017,050162070170003,Maine South High School,2455,971,12805.00,,668575.00,19475.00,33722,2293,210,16,219,21
2017,050162070170004,Maine West High School,2124,816,12805.00,,668575.00,19475.00,29329,1766,171,13,181,20
2017,050162110170001,J B Conant High School,3467,908,11067.00,,561127.00,17615.00,34135,2019,225,11,232,17
2017,050162110170002,Wm Fremd High School,3344,994,11067.00,,561127.00,17615.00,38554,2154,231,13,236,16
2017,050162110170003,Palatine High School,3253,932,11067.00,,561127.00,17615.00,37744,1940,228,14,242,24
2017,050162110170004,Schaumburg High School,2219,933,11067.00,,561127.00,17615.00,28778,2158,168,15,178,25
2017,050162110170006,Hoffman Estates High School,2500,708,11067.00,,561127.00,17615.00,27665,1568,188,14,191,16
2017,050162140170002,Elk Grove High School,1988,933,11797.00,,666045.00,19850.00,25691,1988,135,10,136,10
2017,050162140170004,John Hersey High School,2036,882,11797.00,,666045.00,19850.00,26224,1915,144,11,155,19
2017,050162140170005,Prospect High School,2223,861,11797.00,,666045.00,19850.00,29396,1814,167,10,173,13
2017,050162140170006,Wheeling High School,2057,817,11797.00,,666045.00,19850.00,25825,1750,133,7,142,13
2017,050162140170007,Rolling Meadows High School,2071,1046,11797.00,,666045.00,19850.00,27101,2118,143,12,146,15
2017,050162140170008,Buffalo Grove High School,2077,831,11797.00,,666045.00,19850.00,26767,1678,145,8,150,10
2017,050162190170002,Niles North High School,2094,836,14240.00,,768414.00,23353.00,27902,1604,188,10,198,17
2017,050162190170003,Niles West High School,2558,1028,14240.00,,768414.00,23353.00,34847,1942,234,11,240,13
2017,050162250170001,Glenbrook North High School,2025,874,14050.00,,978101.00,22845.00,28679,1535,186,13,196,21
2017,050162250170002,Glenbrook South High School,2999,1086,14050.00,,978101.00,22845.00,45554,2092,261,11,269,14
2017,060160780022001,Rosemont Elem School,217,0,11185.00,,737659.00,16810.00,,,,,,
2017,060160790022001,Pennoyer Elem School,406,404,5438.00,,326461.00,9921.00,6532,1561,27,2,28,3
2017,060160800022001,J Giles Elem School,622,304,6474.00,,320939.00,10145.00,5113,544,35,4,36,4
